guid,headerGuid,itemGuid,locationGuid,purchaseOrderNumber,inventoryGuid,status,createdDate,tranDate,plannedDate,actualReceiptDate,linePosition,qtyOrdered,qtyOpen,qtyReceived,amount,itemRate,isDropShip,isIntercompany,SubsidiaryID
9.4743047.1,9.4743047,9.12131,9.3,PO-E-2023-0528,9.3.9.12131,Fully Billed,2023-08-17,2023-08-23,2023-08-22,2023-08-22,1,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,J
9.4342966.19,9.4342966,9.5727,9.1,PO-E-2023-0426,9.1.9.5727,Fully Billed,2023-06-22,2023-08-23,2023-08-22,2023-08-22,19,495.00,0.00,495.00,531570.6000,3221.6400000,NULL,0,J
9.4342966.1,9.4342966,9.5727,9.1,PO-E-2023-0426,9.1.9.5727,Fully Billed,2023-06-22,2023-08-23,2023-08-21,2023-08-21,1,1710.00,0.00,1710.00,1836334.8000,3221.6400000,NULL,0,J
9.4342966.5,9.4342966,9.12549,9.1,PO-E-2023-0426,9.1.9.12549,Fully Billed,2023-06-22,2023-08-23,2023-08-22,2023-08-22,5,48.00,0.00,48.00,260946.5600,16309.1600000,NULL,0,J
9.4342966.2,9.4342966,9.6453,9.1,PO-E-2023-0426,9.1.9.6453,Fully Billed,2023-06-22,2023-08-23,2023-08-22,2023-08-22,2,495.00,0.00,495.00,537269.7000,3256.1800000,NULL,0,J
9.4342966.4,9.4342966,9.5747,9.1,PO-E-2023-0426,9.1.9.5747,Fully Billed,2023-06-22,2023-08-23,2023-08-22,2023-08-22,4,360.00,0.00,360.00,534679.2000,4455.6600000,NULL,0,J
9.4138174.2,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-22,2023-08-22,2,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.59,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-24,2023-08-24,59,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.5,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-22,2023-08-22,5,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.57,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-23,2023-08-23,57,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.1,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-22,2023-08-22,1,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.3,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-22,2023-08-22,3,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.4,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-22,2023-08-22,4,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.60,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-24,2023-08-24,60,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.53,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-23,2023-08-23,53,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.55,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-23,2023-08-23,55,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.54,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-23,2023-08-23,54,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.58,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-23,2023-08-23,58,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.52,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-23,2023-08-23,52,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4138174.56,9.4138174,9.14202,9.1,PO-E-2023-0383,9.1.9.14202,Fully Billed,2023-05-30,2023-08-24,2023-08-23,2023-08-23,56,2160.00,0.00,2160.00,241849.0800,335.8858000,NULL,0,J
9.4702056.1,9.4702056,9.13290,NULL,PO-E-2023-0524,NULL,Fully Billed,2023-08-04,2023-08-25,2023-08-25,2023-08-21,1,120.00,0.00,120.00,5228.1628,130.7182000,NULL,0,J
9.3368177.1,9.3368177,9.14726,9.1,PO-E-2023-0071,9.1.9.14726,Closed,2023-02-13,2023-08-25,2023-08-25,2023-05-10,1,288.00,288.00,0.00,1272076.8000,13250.8000000,NULL,0,J
9.3871149.1,9.3871149,9.11234,9.1,PO-E-2023-0255,9.1.9.11234,Fully Billed,2023-04-21,2023-08-25,2023-08-24,2023-08-24,1,9.00,0.00,9.00,292.0200,97.3400000,NULL,0,J
9.4686864.1,9.4686864,9.13377,9.1,PO-E-2023-0518,9.1.9.13377,Fully Billed,2023-08-08,2023-08-25,2023-08-25,2023-08-25,1,480.00,0.00,480.00,11751.1360,73.4446000,NULL,0,J
9.4577618.1,9.4577618,9.12739,9.1,PO-E-2023-0484,9.1.9.12739,Fully Billed,2023-07-25,2023-08-28,2023-08-10,2023-08-10,1,900.00,0.00,900.00,25434.0000,84.7800000,NULL,1,J
9.4790953.1,9.4790953,9.15162,NULL,PO-E-2023-0535,NULL,Fully Billed,2023-08-24,2023-08-28,2023-08-28,2023-08-25,1,3.00,0.00,3.00,176.0912,176.0912000,NULL,0,J
9.4577618.16,9.4577618,9.12739,9.1,PO-E-2023-0484,9.1.9.12739,Fully Billed,2023-07-25,2023-08-28,2023-08-17,2023-08-17,16,1080.00,0.00,1080.00,30520.8000,84.7800000,NULL,1,J
9.4577618.27,9.4577618,9.12739,9.1,PO-E-2023-0484,9.1.9.12739,Fully Billed,2023-07-25,2023-08-28,2023-08-28,2023-08-28,27,1080.00,0.00,1080.00,30520.8000,84.7800000,NULL,1,J
9.4577618.2,9.4577618,9.5875,9.1,PO-E-2023-0484,9.1.9.5875,Fully Billed,2023-07-25,2023-08-28,2023-07-28,2023-07-28,2,30.00,0.00,30.00,920.0200,92.0020000,NULL,1,J
9.2138626.64,9.2138626,9.11237,9.1,PO-E-2022-0760,9.1.9.11237,Fully Billed,2022-07-13,2023-08-29,2023-08-28,2023-08-28,64,24.00,0.00,24.00,0.0000,0.0000000,NULL,0,J
9.2138626.58,9.2138626,9.7286,9.1,PO-E-2022-0760,9.1.9.7286,Fully Billed,2022-07-13,2023-08-29,2023-08-29,2023-08-29,58,1080.00,0.00,1080.00,1789423.2000,4970.6200000,NULL,0,J
9.2138626.59,9.2138626,9.7286,9.1,PO-E-2022-0760,9.1.9.7286,Fully Billed,2022-07-13,2023-08-29,2023-08-31,2023-08-31,59,1080.00,0.00,1080.00,1789423.2000,4970.6200000,NULL,0,J
9.2138626.60,9.2138626,9.7297,9.1,PO-E-2022-0760,9.1.9.7297,Fully Billed,2022-07-13,2023-08-29,2023-08-30,2023-08-30,60,1080.00,0.00,1080.00,746064.0000,2072.4000000,NULL,0,J
9.2138626.61,9.2138626,9.7297,9.1,PO-E-2022-0760,9.1.9.7297,Fully Billed,2022-07-13,2023-08-29,2023-08-30,2023-08-30,61,1080.00,0.00,1080.00,746064.0000,2072.4000000,NULL,0,J
9.2138626.63,9.2138626,9.11834,9.1,PO-E-2022-0760,9.1.9.11834,Fully Billed,2022-07-13,2023-08-29,2023-08-28,2023-08-28,63,24.00,0.00,24.00,0.0000,0.0000000,NULL,0,J
9.4622965.1,9.4622965,9.13578,9.1,PO-E-2023-0497,9.1.9.13578,Fully Billed,2023-07-31,2023-08-30,2023-08-30,2023-08-30,1,2592.00,0.00,2592.00,256646.0160,297.0440000,NULL,0,J
9.4768914.1,9.4768914,9.12438,NULL,PO-E-2023-0531,NULL,Fully Billed,2023-08-21,2023-08-30,2023-08-30,2023-08-25,1,51.00,0.00,51.00,5162.1600,303.6694000,NULL,0,J
9.4826401.1,9.4826401,9.13578,9.1,PO-E-2023-0545,9.1.9.13578,Closed,2023-08-29,2023-08-31,2023-08-31,2023-08-29,1,2592.00,2592.00,0.00,256646.0160,297.0440000,NULL,0,J
9.2297664.9,9.2297664,9.13688,9.1,PO-E-2022-0812,9.1.9.13688,Closed,2022-08-10,2023-08-31,2023-08-31,2023-05-10,9,2808.00,2808.00,0.00,330097.6810,370.2688000,NULL,0,J
9.2297664.8,9.2297664,9.13687,9.1,PO-E-2022-0812,9.1.9.13687,Closed,2022-08-10,2023-08-31,2023-08-31,2023-05-10,8,2808.00,2808.00,0.00,326259.3450,370.2688000,NULL,0,J
9.2297664.10,9.2297664,9.13688,9.1,PO-E-2022-0812,9.1.9.13688,Closed,2022-08-10,2023-08-31,2023-08-31,2023-05-10,10,2808.00,2808.00,0.00,330097.6810,370.2688000,NULL,0,J
9.2297664.7,9.2297664,9.13687,9.1,PO-E-2022-0812,9.1.9.13687,Closed,2022-08-10,2023-08-31,2023-08-31,2023-05-10,7,2808.00,2808.00,0.00,326259.3450,370.2688000,NULL,0,J
9.3849843.10,9.3849843,9.12973,9.1,PO-E-2023-0252,9.1.9.12973,Rejected by Supervisor,2023-04-19,2023-09-01,2023-09-01,NULL,10,2808.00,2808.00,0.00,252647.5714,269.9144000,NULL,0,J
9.3849843.1,9.3849843,9.12973,9.1,PO-E-2023-0252,9.1.9.12973,Rejected by Supervisor,2023-04-19,2023-09-01,2023-09-01,NULL,1,2808.00,2808.00,0.00,252647.5714,269.9144000,NULL,0,J
9.3849843.9,9.3849843,9.12973,9.1,PO-E-2023-0252,9.1.9.12973,Rejected by Supervisor,2023-04-19,2023-09-01,2023-09-01,NULL,9,2808.00,2808.00,0.00,252647.5714,269.9144000,NULL,0,J
9.3796781.13,9.3796781,9.11236,9.1,PO-E-2023-0228,9.1.9.11236,Fully Billed,2023-04-12,2023-09-01,2023-09-01,2023-09-01,13,231.00,0.00,231.00,0.0000,0.0000000,NULL,0,J
9.4791078.1,9.4791078,9.7732,NULL,PO-E-2023-0536,NULL,Closed,2023-08-24,2023-09-01,2023-09-01,2023-08-30,1,66.00,66.00,0.00,3457.4540,157.1570000,NULL,1,J
9.3796781.50,9.3796781,9.14725,9.1,PO-E-2023-0228,9.1.9.14725,Fully Billed,2023-04-12,2023-09-01,2023-08-24,2023-08-24,50,360.00,0.00,360.00,1344799.2000,11206.6600000,NULL,0,J
9.3796781.66,9.3796781,9.15064,9.1,PO-E-2023-0228,9.1.9.15064,Fully Billed,2023-04-12,2023-09-01,2023-09-01,2023-09-01,66,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,J
9.4142746.13,9.4142746,9.14508,9.1,PO-E-2023-0385,9.1.9.14508,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,13,15.00,0.00,15.00,28481.6840,5696.3368000,NULL,0,J
9.3796781.49,9.3796781,9.14725,9.1,PO-E-2023-0228,9.1.9.14725,Fully Billed,2023-04-12,2023-09-01,2023-08-24,2023-08-24,49,360.00,0.00,360.00,1344799.2000,11206.6600000,NULL,0,J
9.4142746.22,9.4142746,9.6217,9.1,PO-E-2023-0385,9.1.9.6217,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,22,39.00,0.00,39.00,77684.3222,5975.7026000,NULL,0,J
9.3796781.12,9.3796781,9.11229,9.1,PO-E-2023-0228,9.1.9.11229,Fully Billed,2023-04-12,2023-09-01,2023-09-01,2023-09-01,12,6.00,0.00,6.00,0.0000,0.0000000,NULL,0,J
9.4142746.17,9.4142746,9.1652,9.1,PO-E-2023-0385,9.1.9.1652,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,17,12.00,0.00,12.00,13782.8416,3445.7104000,NULL,0,J
9.3796781.48,9.3796781,9.14725,9.1,PO-E-2023-0228,9.1.9.14725,Fully Billed,2023-04-12,2023-09-01,2023-08-24,2023-08-24,48,360.00,0.00,360.00,1344799.2000,11206.6600000,NULL,0,J
9.4142746.20,9.4142746,9.10860,9.1,PO-E-2023-0385,9.1.9.10860,Fully Billed,2023-05-30,2023-09-01,2023-08-31,2023-08-31,20,3.00,0.00,3.00,4468.3142,4468.3142000,NULL,0,J
9.3796781.51,9.3796781,9.14725,9.1,PO-E-2023-0228,9.1.9.14725,Fully Billed,2023-04-12,2023-09-01,2023-08-24,2023-08-24,51,72.00,0.00,72.00,268959.8400,11206.6600000,NULL,0,J
9.4142746.23,9.4142746,9.6218,9.1,PO-E-2023-0385,9.1.9.6218,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,23,39.00,0.00,39.00,89452.3200,6880.9332000,NULL,0,J
9.3796781.14,9.3796781,9.11228,9.1,PO-E-2023-0228,9.1.9.11228,Fully Billed,2023-04-12,2023-09-01,2023-09-01,2023-09-01,14,60.00,0.00,60.00,0.0000,0.0000000,NULL,0,J
9.4142746.3,9.4142746,9.1538,9.1,PO-E-2023-0385,9.1.9.1538,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,3,6.00,0.00,6.00,12436.2840,6218.1420000,NULL,0,J
9.4142746.21,9.4142746,9.10862,9.1,PO-E-2023-0385,9.1.9.10862,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,21,27.00,0.00,27.00,45185.7618,5020.6402000,NULL,0,J
9.4142746.6,9.4142746,9.1550,9.1,PO-E-2023-0385,9.1.9.1550,Fully Billed,2023-05-30,2023-09-01,2023-08-31,2023-08-31,6,15.00,0.00,15.00,12671.7840,2534.3568000,NULL,0,J
9.4142746.12,9.4142746,9.14507,9.1,PO-E-2023-0385,9.1.9.14507,Fully Billed,2023-05-30,2023-09-01,2023-08-31,2023-08-31,12,24.00,0.00,24.00,40166.3776,5020.7972000,NULL,0,J
9.4142746.11,9.4142746,9.1532,9.1,PO-E-2023-0385,9.1.9.1532,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,11,30.00,0.00,30.00,42145.0800,4214.5080000,NULL,0,J
9.4142746.15,9.4142746,9.14510,9.1,PO-E-2023-0385,9.1.9.14510,Fully Billed,2023-05-30,2023-09-01,2023-08-25,2023-08-25,15,15.00,0.00,15.00,30613.4300,6122.6860000,NULL,0,J
9.4142746.4,9.4142746,9.1535,9.1,PO-E-2023-0385,9.1.9.1535,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,4,6.00,0.00,6.00,13645.1526,6822.5920000,NULL,0,J
9.4142746.9,9.4142746,9.1525,9.1,PO-E-2023-0385,9.1.9.1525,Fully Billed,2023-05-30,2023-09-01,2023-08-29,2023-08-29,9,36.00,0.00,36.00,37103.8728,3091.9894000,NULL,0,J
9.4142746.1,9.4142746,9.7085,9.1,PO-E-2023-0385,9.1.9.7085,Fully Billed,2023-05-30,2023-09-01,2023-08-21,2023-08-21,1,6.00,0.00,6.00,13197.1374,6598.5530000,NULL,0,J
9.4142746.14,9.4142746,9.14509,9.1,PO-E-2023-0385,9.1.9.14509,Fully Billed,2023-05-30,2023-09-01,2023-08-22,2023-08-22,14,30.00,0.00,30.00,57352.7280,5735.2728000,NULL,0,J
9.4142746.7,9.4142746,9.1508,9.1,PO-E-2023-0385,9.1.9.1508,Fully Billed,2023-05-30,2023-09-01,2023-08-29,2023-08-29,7,36.00,0.00,36.00,33702.4992,2808.5416000,NULL,0,J
9.4768473.1,9.4768473,9.16601,9.1,PO-E-2023-0530,9.1.9.16601,Fully Billed,2023-08-21,2023-09-01,2023-09-01,2023-09-01,1,2808.00,0.00,2808.00,261224.8268,279.0832000,NULL,0,J
9.4142746.24,9.4142746,9.11459,9.1,PO-E-2023-0385,9.1.9.11459,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,24,18.00,0.00,18.00,105438.0600,17573.0100000,NULL,0,J
9.4142746.18,9.4142746,9.1526,9.1,PO-E-2023-0385,9.1.9.1526,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,18,9.00,0.00,9.00,10555.6752,3518.5584000,NULL,0,J
9.4142746.16,9.4142746,9.14511,9.1,PO-E-2023-0385,9.1.9.14511,Fully Billed,2023-05-30,2023-09-01,2023-08-25,2023-08-25,16,30.00,0.00,30.00,63952.3800,6395.2380000,NULL,0,J
9.4142746.19,9.4142746,9.6625,9.1,PO-E-2023-0385,9.1.9.6625,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,19,96.00,0.00,96.00,230016.3040,7188.0252000,NULL,0,J
9.4142746.2,9.4142746,9.1530,9.1,PO-E-2023-0385,9.1.9.1530,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,2,18.00,0.00,18.00,39857.9040,6642.9840000,NULL,0,J
9.4142746.5,9.4142746,9.1539,9.1,PO-E-2023-0385,9.1.9.1539,Fully Billed,2023-05-30,2023-09-01,2023-09-05,2023-09-05,5,6.00,0.00,6.00,12795.4686,6397.7186000,NULL,0,J
9.4142746.8,9.4142746,9.1515,9.1,PO-E-2023-0385,9.1.9.1515,Fully Billed,2023-05-30,2023-09-01,2023-08-31,2023-08-31,8,15.00,0.00,15.00,14913.4300,2982.6860000,NULL,0,J
9.4142746.10,9.4142746,9.1395,9.1,PO-E-2023-0385,9.1.9.1395,Fully Billed,2023-05-30,2023-09-01,2023-08-31,2023-08-31,10,39.00,0.00,39.00,47538.9720,3656.8440000,NULL,0,J
9.3545627.1,9.3545627,9.14375,9.1,PO-E-2023-0145,9.1.9.14375,Closed,2023-03-08,2023-09-02,2023-09-02,2023-04-25,1,420.00,420.00,0.00,715229.2000,5108.7800000,NULL,0,J
9.4870650.1,9.4870650,9.13944,NULL,PO-E-2023-0551,NULL,Fully Billed,2023-09-04,2023-09-04,2023-09-12,2023-09-12,1,9.00,0.00,9.00,9222.1800,3074.0600000,NULL,0,J
9.4826073.1,9.4826073,9.14965,NULL,PO-E-2023-0544,NULL,Fully Billed,2023-08-25,2023-09-04,2023-09-04,2023-08-31,1,120.00,0.00,120.00,11824.8946,295.6310000,NULL,0,J
9.4702032.1,9.4702032,9.12384,9.1,PO-E-2023-0523,9.1.9.12384,Fully Billed,2023-08-09,2023-09-06,2023-08-22,2023-08-22,1,15.00,0.00,15.00,2233.7332,446.7592000,NULL,0,J
9.4702032.8,9.4702032,9.15166,9.1,PO-E-2023-0523,9.1.9.15166,Fully Billed,2023-08-09,2023-09-06,2023-08-22,2023-08-22,8,33.00,0.00,33.00,7615.3792,692.3072000,NULL,0,J
9.4702032.9,9.4702032,9.15168,9.1,PO-E-2023-0523,9.1.9.15168,Fully Billed,2023-08-09,2023-09-06,2023-08-22,2023-08-22,9,27.00,0.00,27.00,3402.2842,378.0246000,NULL,0,J
9.4702032.30,9.4702032,9.12386,9.1,PO-E-2023-0523,9.1.9.12386,Fully Billed,2023-08-09,2023-09-06,2023-09-04,2023-09-04,30,18.00,0.00,18.00,4526.6868,754.4478000,NULL,0,J
9.4702032.32,9.4702032,9.12408,9.1,PO-E-2023-0523,9.1.9.12408,Fully Billed,2023-08-09,2023-09-06,2023-09-04,2023-09-04,32,24.00,0.00,24.00,5211.6464,651.4558000,NULL,0,J
9.4702032.19,9.4702032,9.12386,9.1,PO-E-2023-0523,9.1.9.12386,Fully Billed,2023-08-09,2023-09-06,2023-08-22,2023-08-22,19,30.00,0.00,30.00,7544.4780,754.4478000,NULL,0,J
9.4702032.7,9.4702032,9.15129,9.1,PO-E-2023-0523,9.1.9.15129,Fully Billed,2023-08-09,2023-09-06,2023-08-22,2023-08-22,7,6.00,0.00,6.00,3880.6632,1940.3316000,NULL,0,J
9.4702032.31,9.4702032,9.12388,9.1,PO-E-2023-0523,9.1.9.12388,Fully Billed,2023-08-09,2023-09-06,2023-09-04,2023-09-04,31,9.00,0.00,9.00,3030.4768,1010.1694000,NULL,0,J
9.4702032.34,9.4702032,9.12693,9.1,PO-E-2023-0523,9.1.9.12693,Fully Billed,2023-08-09,2023-09-06,2023-09-04,2023-09-04,34,6.00,0.00,6.00,9708.7858,4854.3772000,NULL,0,J
9.4702032.4,9.4702032,9.12408,9.1,PO-E-2023-0523,9.1.9.12408,Fully Billed,2023-08-09,2023-09-06,2023-08-22,2023-08-22,4,24.00,0.00,24.00,5211.6464,651.4558000,NULL,0,J
9.4702032.33,9.4702032,9.12411,9.1,PO-E-2023-0523,9.1.9.12411,Fully Billed,2023-08-09,2023-09-06,2023-09-04,2023-09-04,33,21.00,0.00,21.00,6964.3630,994.9090000,NULL,0,J
9.4808717.2,9.4808717,9.13466,NULL,PO-E-2023-0539,NULL,Fully Billed,2023-08-25,2023-09-06,2023-09-06,2023-08-28,2,6.00,0.00,6.00,53.9138,26.9726000,NULL,0,J
9.4808717.1,9.4808717,9.13139,NULL,PO-E-2023-0539,NULL,Fully Billed,2023-08-25,2023-09-06,2023-09-06,2023-08-28,1,12.00,0.00,12.00,2507.3214,626.8382000,NULL,0,J
9.4180806.1,9.4180806,9.5727,9.1,PO-E-2023-0395,9.1.9.5727,Fully Billed,2023-06-02,2023-09-07,2023-09-06,2023-09-06,1,270.00,0.00,270.00,289947.6000,3221.6400000,NULL,0,J
9.4180806.4,9.4180806,9.12549,9.1,PO-E-2023-0395,9.1.9.12549,Fully Billed,2023-06-02,2023-09-07,2023-09-06,2023-09-06,4,21.00,0.00,21.00,114164.1200,16309.1600000,NULL,0,J
9.4180806.3,9.4180806,9.5747,9.1,PO-E-2023-0395,9.1.9.5747,Fully Billed,2023-06-02,2023-09-07,2023-09-06,2023-09-06,3,180.00,0.00,180.00,267339.6000,4455.6600000,NULL,0,J
9.4804329.1,9.4804329,9.15272,NULL,PO-E-2023-0537,NULL,Closed,2023-01-19,2023-09-07,2023-09-07,2023-08-29,1,279.00,279.00,0.00,36426.5748,391.6836000,NULL,1,J
9.2342185.305,9.2342185,9.5466,9.1,PO-E-2022-0831,9.1.9.5466,Fully Billed,2022-08-19,2023-09-08,2023-03-28,2023-03-28,305,120.00,0.00,120.00,13525.8640,338.1466000,NULL,0,J
9.4862946.1,9.4862946,9.12388,NULL,PO-E-2023-0550,NULL,Fully Billed,2023-09-01,2023-09-08,2023-09-08,2023-09-07,1,3.00,0.00,3.00,959.6468,959.6468000,NULL,0,J
9.2342185.364,9.2342185,9.14343,9.1,PO-E-2022-0831,9.1.9.14343,Fully Billed,2022-08-19,2023-09-08,2023-05-03,2023-05-03,364,1080.00,0.00,1080.00,298990.8000,830.5300000,NULL,0,J
9.4862946.2,9.4862946,9.12390,NULL,PO-E-2023-0550,NULL,Fully Billed,2023-09-01,2023-09-08,2023-09-08,2023-09-07,2,6.00,0.00,6.00,2472.3732,1236.1866000,NULL,0,J
9.2342185.64,9.2342185,9.5476,9.1,PO-E-2022-0831,9.1.9.5476,Fully Billed,2022-08-19,2023-09-08,2023-01-12,2023-01-12,64,450.00,0.00,450.00,3687.9300,24.5862000,NULL,0,J
9.4862946.7,9.4862946,9.12411,NULL,PO-E-2023-0550,NULL,Fully Billed,2023-09-01,2023-09-08,2023-09-08,2023-09-07,7,15.00,0.00,15.00,4725.8570,945.1714000,NULL,0,J
9.2342185.128,9.2342185,9.8793,9.1,PO-E-2022-0831,9.1.9.8793,Fully Billed,2022-08-19,2023-09-08,2023-01-18,2023-01-18,128,7800.00,0.00,7800.00,129725.9600,49.8946000,NULL,0,J
9.4862946.6,9.4862946,9.12409,NULL,PO-E-2023-0550,NULL,Fully Billed,2023-09-01,2023-09-08,2023-09-08,2023-09-07,6,3.00,0.00,3.00,673.4986,673.4986000,NULL,0,J
9.2342185.398,9.2342185,9.5444,9.1,PO-E-2022-0831,9.1.9.5444,Fully Billed,2022-08-19,2023-09-08,2023-06-14,2023-06-14,398,600.00,0.00,600.00,26639.7600,133.1988000,NULL,0,J
9.4862946.4,9.4862946,9.12412,NULL,PO-E-2023-0550,NULL,Fully Billed,2023-09-01,2023-09-08,2023-09-08,2023-09-07,4,12.00,0.00,12.00,6833.6448,1708.4112000,NULL,0,J
9.2342185.74,9.2342185,9.12892,9.1,PO-E-2022-0831,9.1.9.12892,Fully Billed,2022-08-19,2023-09-08,2023-01-12,2023-01-12,74,624.00,0.00,624.00,15087.0720,72.5340000,NULL,0,J
9.4862946.3,9.4862946,9.12389,NULL,PO-E-2023-0550,NULL,Fully Billed,2023-09-01,2023-09-08,2023-09-08,2023-09-07,3,24.00,0.00,24.00,12273.8832,1534.2354000,NULL,0,J
9.2342185.61,9.2342185,9.5471,9.1,PO-E-2022-0831,9.1.9.5471,Fully Billed,2022-08-19,2023-09-08,2022-12-22,2022-12-22,61,13800.00,0.00,13800.00,135195.8400,29.3904000,NULL,0,J
9.4862946.5,9.4862946,9.12410,NULL,PO-E-2023-0550,NULL,Fully Billed,2023-09-01,2023-09-08,2023-09-08,2023-09-07,5,3.00,0.00,3.00,632.2704,632.2704000,NULL,0,J
9.2342185.405,9.2342185,9.14343,9.1,PO-E-2022-0831,9.1.9.14343,Fully Billed,2022-08-19,2023-09-08,2023-05-26,2023-05-26,405,396.00,0.00,396.00,109629.9600,830.5300000,NULL,0,J
9.2342185.125,9.2342185,9.5524,9.1,PO-E-2022-0831,9.1.9.5524,Fully Billed,2022-08-19,2023-09-08,2023-01-18,2023-01-18,125,4800.00,0.00,4800.00,104951.3600,65.5946000,NULL,0,J
9.2342185.392,9.2342185,9.5444,9.1,PO-E-2022-0831,9.1.9.5444,Fully Billed,2022-08-19,2023-09-08,2023-06-07,2023-06-07,392,300.00,0.00,300.00,13319.8800,133.1988000,NULL,0,J
9.2342185.363,9.2342185,9.14343,9.1,PO-E-2022-0831,9.1.9.14343,Fully Billed,2022-08-19,2023-09-08,2023-05-03,2023-05-03,363,1260.00,0.00,1260.00,348822.6000,830.5300000,NULL,0,J
9.2342185.395,9.2342185,9.5444,9.1,PO-E-2022-0831,9.1.9.5444,Fully Billed,2022-08-19,2023-09-08,2023-06-07,2023-06-07,395,150.00,0.00,150.00,6659.9400,133.1988000,NULL,0,J
9.2342185.393,9.2342185,9.5444,9.1,PO-E-2022-0831,9.1.9.5444,Fully Billed,2022-08-19,2023-09-08,2023-06-07,2023-06-07,393,300.00,0.00,300.00,13319.8800,133.1988000,NULL,0,J
9.2342185.188,9.2342185,9.5466,9.1,PO-E-2022-0831,9.1.9.5466,Fully Billed,2022-08-19,2023-09-08,2023-03-07,2023-03-07,188,150.00,0.00,150.00,16907.3300,338.1466000,NULL,0,J
9.2342185.439,9.2342185,9.5667,9.1,PO-E-2022-0831,9.1.9.5667,Fully Billed,2022-08-19,2023-09-08,2023-06-14,2023-06-14,439,600.00,0.00,600.00,9495.3600,47.4768000,NULL,0,J
9.2342185.396,9.2342185,9.5444,9.1,PO-E-2022-0831,9.1.9.5444,Fully Billed,2022-08-19,2023-09-08,2023-06-14,2023-06-14,396,450.00,0.00,450.00,19979.8200,133.1988000,NULL,0,J
9.2342185.365,9.2342185,9.14343,9.1,PO-E-2022-0831,9.1.9.14343,Fully Billed,2022-08-19,2023-09-08,2023-05-03,2023-05-03,365,720.00,0.00,720.00,199327.2000,830.5300000,NULL,0,J
