guid,locationGuid,itemGuid,quantityAvailable,quantityBackOrdered,quantityCommitted,quantityInTransit,quantityOnHand,quantityOnOrder,averageCost,SubsidiaryID
9.302.9.13667,9.302,9.13667,1,0,0,0,1,0,0,J
9.299.9.13832,9.299,9.13832,5,0,0,0,5,0,637.42,J
9.299.9.5404,9.299,9.5404,5,0,1,0,6,0,15009.2,J
9.13.9.14705,9.13,9.14705,21,0,0,0,21,0,3.14,J
9.299.9.11234,9.299,9.11234,2,0,0,0,2,0,0,J
9.299.9.6184,9.299,9.6184,0,15,8,0,8,48,1635.260975,J
9.261.9.11224,9.261,9.11224,2,0,0,0,2,0,102.4896,J
9.290.9.5539,9.29,9.5539,1,0,0,0,1,0,0,J
9.299.9.12504,9.299,9.12504,63,0,17,0,80,0,2442.92,J
9.282.9.11228,9.282,9.11228,118,0,0,0,118,0,0.028731,J
9.261.9.11832,9.261,9.11832,3,0,3,0,6,0,0,J
9.261.9.14898,9.261,9.14898,0,0,0,0,0,10,0,J
9.299.9.14674,9.299,9.14674,13,0,29,0,42,832,125.6792536,J
9.13.9.13797,9.13,9.13797,0,9,9,0,9,0,18986.55426,J
9.261.9.7297,9.261,9.7297,83,0,8,0,91,0,2009.6,J
9.278.9.14675,9.278,9.14675,16,0,0,0,16,0,207.18505,J
9.280.9.16793,9.28,9.16793,4,0,0,0,4,0,192.1994,J
9.300.9.14380,9.3,9.1438,3,0,0,0,3,0,0,J
9.250.9.12934,9.25,9.12934,1,0,0,0,1,0,401.3548,J
9.261.9.12940,9.261,9.1294,108,0,0,0,108,0,0.471,J
9.283.9.2494,9.283,9.2494,3,0,0,0,3,0,13.5962,J
9.254.9.16600,9.254,9.166,2,0,1,0,3,0,0,J
9.282.9.7067,9.282,9.7067,12611,0,911,0,13522,0,3.8622,J
9.299.9.3453,9.299,9.3453,483,0,0,0,483,450,19.2699916,J
9.299.9.15098,9.299,9.15098,1464,0,312,0,1776,440,27.7609912,J
9.283.9.13637,9.283,9.13637,4,0,0,0,4,0,0.6437,J
9.254.9.13678,9.254,9.13678,1,0,1,0,2,0,0,J
9.254.9.13385,9.254,9.13385,1,0,0,0,1,0,0,J
9.300.9.14789,9.3,9.14789,1,0,0,0,1,0,0,J
9.282.9.7061,9.282,9.7061,72873,0,3024,0,75897,0,3.7900428,J
9.13.9.2286,9.13,9.2286,76818,0,200,0,77018,0,0.6594,J
9.278.9.3340,9.278,9.334,69,0,0,0,69,200,9.5456,J
9.282.9.13557,9.282,9.13557,745,0,76,0,821,0,4.7889396,J
9.299.9.2464,9.299,9.2464,268,0,0,0,268,0,22.4476088,J
9.254.9.3306,9.254,9.3306,0,0,1,0,1,0,0,J
9.13.9.3651,9.13,9.3651,79,0,0,0,79,0,9.0746,J
9.244.9.2311,9.244,9.2311,80,0,30,180,110,0,0.942,J
9.290.9.14726,9.29,9.14726,0,1,12,0,12,0,11825.24,J
9.300.9.11497,9.3,9.11497,3,0,0,0,3,0,0,J
9.254.9.11810,9.254,9.1181,108,0,0,0,108,0,0,J
9.244.9.11533,9.244,9.11533,229,0,200,0,429,0,23.3302,J
9.282.9.4972,9.282,9.4972,14,0,0,0,14,0,131.1084706,J
9.278.9.11866,9.278,9.11866,1153,0,0,0,1153,0,58.09,J
9.261.9.4363,9.261,9.4363,5,0,2,0,7,0,362.984,J
9.281.9.1939,9.281,9.1939,2,0,0,0,2,0,3.14,J
9.282.9.13034,9.282,9.13034,409,0,11,0,420,0,113.04,J
9.13.9.13035,9.13,9.13035,3,0,7,0,10,0,402.11468,J
9.282.9.16351,9.282,9.16351,2,0,0,0,2,0,182.3712,J
9.299.9.9375,9.299,9.9375,1,0,0,0,1,0,1567.2368,J
9.282.9.8927,9.282,9.8927,6,0,0,0,6,0,216.7699,J
9.302.9.15094,9.302,9.15094,1,0,0,0,1,0,1470.5562,J
9.254.9.11818,9.254,9.11818,3,0,0,0,3,0,0,J
9.278.9.5406,9.278,9.5406,2,0,0,0,2,0,324.7702,J
9.299.9.6191,9.299,9.6191,124,0,27,0,151,144,1804.758458,J
9.282.9.11237,9.282,9.11237,170,0,0,0,170,0,0.029359,J
9.13.9.11223,9.13,9.11223,548,0,0,0,548,0,3.14,J
9.299.9.14372,9.299,9.14372,35,0,2,0,37,24,4127.454483,J
9.13.9.13545,9.13,9.13545,16,0,26,0,42,0,5917.155793,J
9.290.9.14384,9.29,9.14384,1,0,1,0,2,0,301.44,J
9.13.9.12602,9.13,9.12602,196,0,35,0,231,0,314,J
9.244.9.11460,9.244,9.1146,0,0,12,0,12,12,979.68,J
9.282.9.12510,9.282,9.1251,10,0,1,0,11,0,2647.02,J
9.278.9.11231,9.278,9.11231,20,0,0,0,20,0,3.14,J
9.278.9.11225,9.278,9.11225,6,0,0,0,6,0,3.14,J
9.254.9.7305,9.254,9.7305,1,0,0,0,1,0,0,J
9.302.9.12516,9.302,9.12516,1,0,0,0,1,0,2161.5132,J
9.13.9.12518,9.13,9.12518,0,135,1625,0,1625,1440,114.1278216,J
9.290.9.14725,9.29,9.14725,0,0,11,0,11,0,10949.18,J
9.278.9.5732,9.278,9.5732,10,0,0,0,10,0,2395.82,J
9.13.9.5545,9.13,9.5545,108,0,0,0,108,0,1050.072708,J
9.284.9.13040,9.284,9.1304,2,0,0,0,2,0,508.052,J
9.299.9.13581,9.299,9.13581,168,0,36,0,204,0,186.516,J
9.284.9.12150,9.284,9.1215,2,0,0,0,2,0,398.0578,J
9.300.9.3256,9.3,9.3256,6,0,0,0,6,0,0,J
9.300.9.15170,9.3,9.1517,1,0,0,0,1,0,0,J
9.282.9.13692,9.282,9.13692,21,0,0,0,21,0,23.050583,J
9.299.9.11004,9.299,9.11004,456,0,0,0,456,0,0.1262908,J
9.252.9.3328,9.252,9.3328,10,0,0,0,10,0,0.5338,J
9.278.9.2322,9.278,9.2322,29,0,0,0,29,0,0.2826,J
9.13.9.3152,9.13,9.3152,44,0,46,0,90,1000,9.8596,J
9.13.9.5735,9.13,9.5735,434,0,154,0,588,600,29.2334,J
9.244.9.5359,9.244,9.5359,4,0,35,0,39,0,10.0794,J
9.299.9.3263,9.299,9.3263,9475,0,2738,0,12213,0,0.4423318,J
9.282.9.2344,9.282,9.2344,2465,0,0,0,2465,0,1.4866958,J
9.282.9.16308,9.282,9.16308,476,0,0,0,476,0,20.063815,J
9.261.9.15271,9.261,9.15271,902,0,0,0,902,0,28.2286,J
9.244.9.13361,9.244,9.13361,2,0,58,0,60,0,6.9708,J
9.299.9.6637,9.299,9.6637,40,0,0,0,40,0,20.92496,J
9.13.9.12945,9.13,9.12945,86,0,0,0,86,0,88.4538,J
9.299.9.5730,9.299,9.573,39,0,0,0,39,0,11.9779068,J
9.300.9.14787,9.3,9.14787,1,0,0,0,1,0,0,J
9.300.9.13558,9.3,9.13558,1,0,0,0,1,0,0,J
9.300.9.15172,9.3,9.15172,1,0,0,0,1,0,0,J
9.282.9.6213,9.282,9.6213,975,0,4175,0,5150,0,17.6583866,J
9.254.9.3252,9.254,9.3252,2,0,1,0,3,0,0,J
9.254.9.3324,9.254,9.3324,0,0,1,0,1,0,0,J
9.299.9.2314,9.299,9.2314,291,0,0,0,291,0,12.3483012,J
9.261.9.3329,9.261,9.3329,13,0,17,0,30,65,25.0886,J
9.300.9.11296,9.3,9.11296,1,0,0,0,1,0,0,J
9.283.9.6830,9.283,9.683,1,0,0,0,1,0,3.5482,J
9.300.9.4489,9.3,9.4489,1,0,0,0,1,0,0,J
9.278.9.3664,9.278,9.3664,1661,0,0,0,1661,0,0.3454,J
9.261.9.5883,9.261,9.5883,1,0,0,0,1,0,0.8792,J
9.299.9.6206,9.299,9.6206,175,0,38,0,213,0,48.5402866,J
9.261.9.15111,9.261,9.15111,48,0,0,0,48,0,3.454,J
9.299.9.5376,9.299,9.5376,611,0,0,0,611,0,15.300278,J
9.13.9.12647,9.13,9.12647,60,0,0,0,60,0,102.5838,J
9.261.9.3266,9.261,9.3266,43,0,0,0,43,0,9.263,J
9.13.9.2301,9.13,9.2301,2388,0,1621,0,4009,0,6.2171372,J
9.261.9.4520,9.261,9.452,100,0,0,0,100,0,0.9106,J
9.282.9.3454,9.282,9.3454,444,0,38,0,482,0,7.2497576,J
9.282.9.2486,9.282,9.2486,191,0,22,0,213,0,8.5570024,J
9.244.9.2335,9.244,9.2335,24,0,0,0,24,0,24.0524,J
9.254.9.3257,9.254,9.3257,1,0,0,0,1,0,0,J
9.278.9.3301,9.278,9.3301,1037,0,2700,0,3737,0,0.8478,J
9.13.9.2852,9.13,9.2852,1074,0,0,0,1074,0,1.0362,J
9.244.9.3681,9.244,9.3681,195,0,3,100,198,0,7.1592,J
9.7.9.2262,9.7,9.2262,10,0,0,0,10,0,3.73032,J
9.299.9.2265,9.299,9.2265,27,0,27,0,54,0,8.1669202,J
9.254.9.2495,9.254,9.2495,5,0,1,0,6,0,0,J
9.282.9.3305,9.282,9.3305,29,0,0,0,29,0,1.7833002,J
9.299.9.14661,9.299,9.14661,823,0,31,0,854,0,171.1692186,J
